StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,DGS_1,DGS_2,DGS_3,DGS_4,DGS_5,DGS_6,DGS_7,DGS_8,DGS_9,DGS_10,DGS_11,DGS_12,DGS_13,DGS_14,DGS_15,DGS_16,DGS_17,DGS_18,DGS_19,DGS_20,DGS_21,DGS_22,DGS_23,DGS_24,DGS_25,DGS_26,DGS_27,DGS_28,DGS_29,DGS_30,DGS_31,DGS_32,DGS_33,DGS_34,DGS_35,DGS_36,DGS_37,DGS_38,DGS_39,DGS_40,DGS_41,DGS_42,DGS_43,DGS_44,DGS_45,DGS_46,DGS_47,DGS_48,DGS_49,DGS_50,DGS_51,DGS_52,DGS_53,DGS_54,DGS_55,DGS_56,DGS_57,DGS_58,DGS_59,DGS_60,DGS_61,DGS_62,DGS_63,DGS_64,DGS_65,DGS_66,DGS_67,DGS_68,DGS_69,DGS_70,DGS_71,DGS_72,DGS_73,DGS_74,DGS_75,HEXACO_C_1,HEXACO_C_2,HEXACO_C_3,HEXACO_C_4,HEXACO_C_5,HEXACO_C_6,HEXACO_C_7,HEXACO_C_8,HEXACO_C_9,HEXACO_C_10,Age,Gender,Gender_6_TEXT,Race,Race_7_TEXT,Degree,Degree_8_TEXT,Income,Religion,Religion_11_TEXT,Prolific_ID
2023-02-15 20:19:18,2023-02-15 20:26:58,0,74.64.248.30,100,460,1,2023-02-15 20:26:59,R_3KqoUjP1XdY9Yvk,,,,,40.7149,-73.9893,anonymous,EN,1,3,5,1,5,2,2,4,2,3,2,5,5,5,7,6,5,5,5,5,2,3,6,2,3,4,3,5,4,2,5,4,5,6,5,3,4,4,6,1,3,2,3,6,2,6,5,3,5,5,5,3,2,2,2,3,5,5,6,2,6,6,5,5,3,5,3,3,3,5,7,4,3,5,5,4,2,4,2,2,2,4,4,4,1,4,25,1,,1,,5,,3,12,,5d55a1f2fab56e000140df8f
2023-02-15 20:18:16,2023-02-15 20:27:01,0,166.205.159.91,100,524,1,2023-02-15 20:27:01,R_8qprcBoLO3IGvZL,,,,,26.2681,-80.2092,anonymous,EN,1,2,5,1,5,3,1,2,3,3,1,6,6,5,6,5,4,6,3,4,2,2,7,7,2,2,3,3,1,2,3,4,5,6,6,1,4,3,7,1,4,1,2,4,2,7,5,2,1,2,4,2,2,2,1,4,2,6,6,2,4,4,2,7,2,2,2,4,1,1,6,4,1,7,7,4,4,1,4,1,2,5,4,1,2,2,30,1,,2,,5,,5,1,,5dd55652f30aa650f027e1c2
2023-02-15 20:16:46,2023-02-15 20:27:06,0,47.135.232.62,100,620,1,2023-02-15 20:27:07,R_ufzViRxwSoYlv5T,,,,,36.4038,-78.9706,anonymous,EN,1,5,3,1,6,1,4,6,1,2,1,1,5,2,4,6,6,7,7,5,5,2,6,1,5,5,2,7,7,6,6,4,7,6,5,5,7,5,3,3,7,1,7,7,2,1,6,4,4,4,3,3,2,2,1,6,6,7,7,7,6,6,4,7,7,2,4,7,5,2,4,5,6,6,6,7,4,2,5,1,1,5,2,2,1,2,56,2,,6,,5,,4,1,,63e05d757d2583ffc71c74d7
2023-02-15 20:08:39,2023-02-15 20:27:16,0,67.42.88.204,100,1116,1,2023-02-15 20:27:16,R_26i1wp8i6BX56jW,,,,,47.1587,-122.7019,anonymous,EN,1,2,6,2,6,2,5,5,2,2,2,6,6,5,6,6,6,6,6,6,3,2,5,2,6,6,2,6,2,6,6,4,6,6,6,2,6,5,5,6,6,2,6,6,2,2,6,2,2,6,2,2,5,2,2,6,5,6,6,2,6,6,6,6,2,5,3,6,2,2,2,5,2,6,6,5,5,1,2,1,1,5,1,1,5,1,54,2,,6,,5,,4,11,Spiritual not religious,5bde6c564842880001308324
2023-02-15 20:19:53,2023-02-15 20:27:17,0,71.58.203.4,100,444,1,2023-02-15 20:27:17,R_1IzlLPKaPcKaRFc,,,,,39.9517,-76.7064,anonymous,EN,1,3,2,1,6,3,3,5,2,2,2,3,6,2,6,6,2,6,5,5,3,3,6,2,5,5,2,6,2,6,6,4,6,6,6,2,6,3,5,2,5,2,5,6,4,2,6,2,3,5,2,2,5,2,2,5,6,6,6,3,6,6,3,6,3,6,3,6,2,2,2,6,2,2,6,6,4,4,4,2,2,4,1,1,2,2,51,2,,6,,5,,7,10,,5e31c4596ef37a1ab34f4454
2023-02-15 20:24:31,2023-02-15 20:27:19,0,207.62.170.210,100,167,1,2023-02-15 20:27:19,R_1FlUvM0rcc5tyBA,,,,,35.3471,-120.4553,anonymous,EN,1,4,6,4,5,3,4,5,3,6,4,4,6,7,5,5,5,5,3,6,5,5,4,5,2,5,2,4,3,3,5,4,4,6,3,4,5,6,4,5,4,4,5,4,5,4,4,5,4,4,7,6,4,2,1,4,4,7,4,4,3,6,4,5,4,5,6,4,3,5,3,3,4,6,3,5,3,3,2,3,4,3,4,4,3,4,18,1,,1,,2,,5,10,,637eb25c87f98741f9619017
2023-02-15 20:20:26,2023-02-15 20:27:23,0,72.189.198.196,100,416,1,2023-02-15 20:27:23,R_1FyxHqUP7xAKaDB,,,,,28.4998,-81.3288,anonymous,EN,1,5,6,6,6,6,6,5,3,4,6,6,6,3,5,6,5,6,5,5,3,6,6,6,3,6,5,5,5,5,6,4,5,6,6,4,5,6,4,5,5,6,3,6,5,5,5,5,5,5,5,6,5,2,4,6,5,5,5,5,6,6,5,6,7,6,3,6,5,5,6,6,5,4,6,5,4,2,5,3,2,4,4,2,5,4,32,1,,6,,2,,4,10,,5e5c2320b22c133f86923d14
2023-02-15 20:19:26,2023-02-15 20:27:27,0,104.187.48.189,100,481,1,2023-02-15 20:27:28,R_22lEkO2hM3zp1e9,,,,,33.8789,-117.5353,anonymous,EN,1,5,6,1,5,5,5,5,1,1,2,6,6,5,5,6,6,6,6,6,5,5,6,7,3,6,1,7,3,7,5,4,5,6,7,5,6,5,5,5,5,2,5,7,1,3,7,1,3,4,7,1,7,2,1,6,3,7,7,5,6,7,3,6,5,5,3,7,3,1,5,5,1,7,6,6,4,2,4,1,2,4,2,1,2,1,28,1,,1,,3,,5,12,,5cba91f716ab74001672d747
2023-02-15 20:17:15,2023-02-15 20:27:30,0,24.107.153.98,100,615,1,2023-02-15 20:27:31,R_3EzLBcEWf1Y9pBk,,,,,38.6287,-90.1988,anonymous,EN,1,1,6,1,6,1,3,4,1,2,1,6,7,4,3,7,7,6,5,5,3,1,7,1,3,4,1,4,2,5,7,4,5,7,7,2,7,5,4,4,4,1,6,7,1,4,7,1,2,6,4,1,5,2,1,6,5,7,7,5,7,5,2,7,4,7,3,7,2,1,5,4,1,3,7,5,3,1,4,2,1,4,2,1,2,3,45,5,,6,,3,,4,10,,5589a309fdf99b7ae5007c33
2023-02-15 20:21:17,2023-02-15 20:27:34,0,47.222.153.188,100,377,1,2023-02-15 20:27:35,R_2ydcGQRjnG34Ffv,,,,,31.6064,-94.658,anonymous,EN,1,5,5,2,5,4,3,3,2,2,2,5,6,4,4,5,4,6,5,5,3,3,6,3,4,4,3,6,3,5,5,4,5,6,4,3,5,3,7,2,6,2,5,6,3,5,5,2,2,4,2,3,5,2,2,6,5,6,6,2,5,6,5,5,3,5,4,6,3,2,6,7,2,6,6,3,4,3,3,2,4,3,3,2,2,2,21,2,,6,,2,,9,9,,6101930ddd5330f83b898c61
2023-02-15 20:18:33,2023-02-15 20:27:37,0,72.80.97.153,100,543,1,2023-02-15 20:27:37,R_1ruyuRCMjezp52q,,,,,40.7823,-73.7776,anonymous,EN,1,4,2,3,6,1,2,6,1,3,1,3,7,3,3,7,1,7,4,5,4,1,6,4,4,5,1,4,3,4,7,4,6,7,7,4,5,6,6,3,4,1,6,6,1,2,6,2,4,4,7,2,4,2,2,6,6,7,7,4,6,7,4,7,4,2,2,6,5,1,3,6,1,4,6,6,5,1,4,1,3,5,1,1,5,1,27,1,,1,,5,,4,9,,5ec47b2d91b37736ce88f3d6
2023-02-15 20:14:41,2023-02-15 20:27:41,0,174.87.181.29,100,780,1,2023-02-15 20:27:41,R_3mfWIeMNmi7xBjf,,,,,37.1357,-121.6502,anonymous,EN,1,3,4,1,6,2,6,6,1,2,2,5,7,3,5,7,6,6,6,7,6,3,7,6,4,5,2,7,3,6,7,4,7,7,7,2,7,7,4,6,6,3,1,7,2,1,7,2,2,7,5,3,6,2,1,6,5,7,7,6,7,7,4,7,6,2,3,7,3,2,4,4,3,5,6,5,4,2,4,1,3,4,3,2,3,2,26,2,,6,,2,,8,11,Pagan,5fe1bda08bcb1fc65fe89d91
2023-02-15 20:02:10,2023-02-15 20:27:43,0,47.27.200.247,100,1532,1,2023-02-15 20:27:43,R_2R8hrHaWYfq9B7a,,,,,37.7502,-121.1276,anonymous,EN,1,3,5,2,4,5,2,2,2,2,2,6,6,5,2,6,5,6,3,4,2,4,5,2,5,3,3,3,3,3,5,4,5,5,5,3,5,5,7,1,5,2,5,6,3,5,5,3,3,3,3,3,3,2,2,5,3,6,3,5,5,5,5,6,4,6,3,2,2,2,5,7,3,7,7,5,4,1,4,1,1,5,1,1,4,2,27,1,,6,,3,,5,2,,5d1c0e818d27eb0016164015
2023-02-15 20:21:13,2023-02-15 20:27:43,0,173.18.232.90,100,390,1,2023-02-15 20:27:44,R_3KqNqlQ5auOQ1Ky,,,,,42.0441,-91.6006,anonymous,EN,1,5,5,4,3,4,2,4,4,3,4,3,5,6,4,5,6,5,4,4,6,3,5,4,3,4,5,3,5,2,3,4,3,6,4,6,5,6,5,4,6,5,3,6,5,6,4,2,3,4,3,6,4,2,6,5,4,4,5,4,5,5,5,6,4,6,6,4,5,6,5,2,2,4,5,6,3,3,4,3,4,3,3,2,4,4,37,2,,2,,2,,3,1,,6165d57d7256ba57447e76b5
2023-02-15 20:22:04,2023-02-15 20:27:55,0,107.15.255.3,100,351,1,2023-02-15 20:27:56,R_W3xRXOTpMF9cZ45,,,,,36.039,-78.878,anonymous,EN,1,2,5,1,5,2,1,4,6,5,1,5,6,7,6,5,2,7,2,4,1,6,5,1,1,3,1,1,2,1,3,4,5,5,7,1,2,5,7,1,5,1,3,7,2,2,2,1,1,3,2,6,1,2,1,5,5,5,7,1,1,1,2,5,2,7,6,6,1,2,5,7,1,7,6,2,5,1,4,1,1,5,1,1,4,1,40,1,,6,,5,,6,10,,58211fc787f6b90001f13f90
2023-02-15 20:20:06,2023-02-15 20:27:58,0,71.74.137.6,100,471,1,2023-02-15 20:27:58,R_UWpBVpANMk6fuxz,,,,,40.6869,-81.1869,anonymous,EN,1,3,5,6,5,3,2,1,3,5,2,5,4,6,6,5,3,4,3,4,3,5,4,1,2,4,3,2,1,5,4,4,4,5,6,1,5,5,6,2,5,5,5,4,5,1,6,2,2,2,4,3,3,2,1,5,3,4,6,2,4,5,3,4,3,5,5,6,1,2,5,5,2,6,4,4,5,4,3,3,3,4,1,2,4,2,44,1,,6,,3,,6,9,,5e531b2205acdb33c0f5f24c
2023-02-15 20:16:36,2023-02-15 20:28:05,0,143.229.175.251,100,689,1,2023-02-15 20:28:06,R_1fkOEz7bItKfxz6,,,,,41.5977,-73.8895,anonymous,EN,1,5,5,2,5,4,4,4,5,2,3,7,6,5,7,5,4,4,7,6,4,3,6,7,1,3,4,6,1,2,6,4,5,6,5,1,4,5,7,4,4,1,2,6,2,6,7,2,1,4,1,1,6,2,1,4,5,6,4,4,4,6,5,7,3,2,2,4,1,5,6,7,5,6,6,5,5,2,4,2,3,4,1,2,5,1,21,1,,3,,3,,5,2,,5e9f877ee0b0960f3d2b6d30
2023-02-15 19:42:28,2023-02-15 20:28:10,0,73.41.248.50,100,2742,1,2023-02-15 20:28:11,R_3dXv4LimUAXz1bi,,,,,37.6976,-121.0369,anonymous,EN,1,5,6,1,7,1,5,5,4,1,1,4,7,7,4,6,4,6,5,7,5,2,7,7,4,7,4,5,4,5,6,4,6,7,6,5,7,6,7,7,1,2,6,4,1,5,7,5,3,6,4,1,5,2,3,6,7,5,6,4,7,4,5,7,6,1,4,7,4,2,4,6,6,7,6,6,5,4,5,3,3,5,1,1,3,3,30,1,,3,,5,,2,1,,5a4f6c4b5f741700018a79a8
2023-02-15 20:20:49,2023-02-15 20:28:15,0,24.14.42.112,100,446,1,2023-02-15 20:28:15,R_1ikbstmtczATIMi,,,,,41.4706,-87.0783,anonymous,EN,1,1,2,1,5,2,3,5,3,3,1,2,5,2,5,6,5,6,5,3,2,1,3,1,3,5,2,5,2,5,5,4,5,6,5,2,5,4,5,2,6,1,4,4,1,1,4,2,3,3,2,2,3,2,2,5,5,6,6,3,5,5,3,6,4,2,3,4,2,1,5,6,2,3,7,3,5,1,2,1,1,4,1,1,4,1,48,2,,6,,5,,11,1,,5b6142d1f5bc590001184814
2023-02-15 20:07:51,2023-02-15 20:28:20,0,108.52.55.93,100,1229,1,2023-02-15 20:28:21,R_2Qza4J8ZDj9Mn0F,,,,,40.38,-75.2718,anonymous,EN,1,4,2,2,6,2,5,6,2,3,1,5,6,2,5,5,2,6,6,5,2,2,6,3,5,4,2,4,6,2,6,4,6,6,5,5,5,6,2,6,2,2,7,4,2,1,5,3,6,5,3,3,3,2,2,6,4,7,7,5,5,6,3,5,6,2,2,6,5,2,2,4,5,3,6,5,5,1,4,1,2,4,1,1,5,4,34,2,,6,,5,,6,1,,5f4a187b40b01f589fe766eb
2023-02-15 20:21:02,2023-02-15 20:28:20,0,192.173.172.63,100,438,1,2023-02-15 20:28:21,R_1ePQiePVGTzTDMK,,,,,47.2067,-122.4414,anonymous,EN,1,5,4,3,5,3,2,6,5,3,3,3,5,1,5,5,2,3,5,2,2,5,3,4,2,3,2,3,4,3,5,4,4,6,5,5,6,5,6,5,5,2,3,3,3,2,5,2,4,5,5,2,3,2,4,2,3,5,3,3,3,5,5,5,5,5,3,5,3,3,2,5,5,6,5,5,4,3,3,4,2,4,3,2,2,4,37,1,,6,,6,,10,1,,63614d7ed7516f2df577dd64
2023-02-15 20:14:29,2023-02-15 20:28:36,0,66.41.180.11,100,847,1,2023-02-15 20:28:37,R_32ReILd6a3EKq92,,,,,45.0435,-93.4827,anonymous,EN,1,6,3,1,7,1,5,7,1,1,1,3,7,5,3,6,1,6,6,6,6,1,6,3,5,6,1,7,3,6,7,4,7,7,7,7,6,5,3,3,3,1,3,2,1,1,7,1,2,5,7,1,7,2,1,5,5,7,7,3,7,7,7,7,2,1,2,7,5,1,2,3,1,1,7,7,2,5,2,2,3,4,2,1,5,2,34,1,,1,,5,,2,2,,6003ef9269c7814f0ca7b46a
2023-02-15 20:17:26,2023-02-15 20:28:42,0,72.255.146.159,100,675,1,2023-02-15 20:28:42,R_3nC2meM4eGc0HOF,,,,,48.3711,-107.8436,anonymous,EN,1,2,3,2,4,1,5,4,2,3,1,1,6,1,5,6,5,5,6,6,6,3,5,2,5,5,1,5,3,5,6,4,5,7,5,3,6,5,5,3,5,1,5,3,1,3,7,3,3,3,1,2,3,2,1,6,5,7,7,3,5,6,3,6,5,5,1,7,3,1,1,5,2,5,7,3,4,1,4,1,1,4,2,1,5,1,69,2,,6,,7,,6,2,,5fb9b9c1c62f408e51e09e32
2023-02-15 20:19:09,2023-02-15 20:28:51,0,75.226.130.65,100,582,1,2023-02-15 20:28:52,R_2xW582xZZBfZMhk,,,,,36.102,-115.1447,anonymous,EN,1,5,2,2,6,2,3,6,2,2,2,2,6,3,3,6,6,6,6,5,6,3,5,2,5,4,2,5,2,6,5,4,6,6,6,3,6,6,6,4,4,2,6,6,1,2,6,3,4,5,6,2,6,2,2,5,6,7,6,4,6,6,5,6,5,2,2,6,3,2,5,6,2,4,6,6,4,2,4,2,2,4,2,2,2,3,44,1,,6,,4,,4,2,,58ef6ad040baf30001228d2c
2023-02-15 20:24:08,2023-02-15 20:28:52,0,100.15.13.235,100,283,1,2023-02-15 20:28:52,R_1KuSYjvVfuReOA1,,,,,38.6273,-76.9859,anonymous,EN,1,4,6,3,5,3,2,2,4,3,3,6,6,6,6,4,6,3,2,4,2,3,6,5,2,2,3,2,2,2,5,4,6,5,6,2,2,4,6,2,2,3,3,2,2,6,2,2,2,2,3,2,2,2,2,2,2,5,5,2,2,5,5,5,3,2,4,2,2,2,6,6,5,6,6,4,2,2,1,2,5,3,3,2,2,3,29,1,,2,,5,,2,12,,55fb250177f33b000ccb212f
2023-02-15 19:47:27,2023-02-15 20:28:58,0,174.246.198.220,100,2490,1,2023-02-15 20:28:58,R_2WBVYlUdmrkmbo7,,,,,29.331,-98.4966,anonymous,EN,1,4,6,7,4,4,4,4,1,4,2,7,4,4,4,5,4,4,5,4,5,4,4,4,4,4,2,3,1,4,4,4,4,5,5,4,5,5,7,4,4,1,4,7,1,1,4,1,1,4,4,4,3,2,1,5,4,6,5,4,4,5,4,6,4,5,5,6,1,1,5,7,2,7,6,4,3,5,3,2,5,3,5,4,3,4,21,2,,3,,2,,1,1,,610631ba860f21ac066946cf
2023-02-15 20:13:13,2023-02-15 20:28:58,0,73.132.136.19,100,945,1,2023-02-15 20:28:59,R_33dvojhh5ElyIKK,,,,,39.372,-78.0231,anonymous,EN,1,3,2,1,6,3,4,6,2,4,2,2,6,3,3,5,4,6,6,5,4,2,4,2,3,5,2,5,4,6,4,4,6,6,4,4,6,6,5,4,5,2,6,6,2,2,5,2,4,5,5,2,4,2,2,7,5,7,7,6,5,6,4,6,5,3,6,2,4,2,4,4,2,3,6,4,4,1,5,1,1,5,1,2,3,1,49,2,,2,,5,,8,1,,63912bc77f97cd9177f8e2ff
2023-02-15 20:21:01,2023-02-15 20:29:03,0,98.207.206.22,100,481,1,2023-02-15 20:29:03,R_qwGzXVVydy2g3At,,,,,37.4371,-121.8954,anonymous,EN,1,4,6,3,6,5,1,3,3,3,3,6,6,6,6,5,6,6,3,6,2,5,5,6,4,3,6,4,2,2,4,4,6,6,6,2,6,4,7,1,5,5,3,4,2,6,5,5,1,2,6,4,4,2,1,5,3,7,7,1,4,4,7,6,2,5,6,1,1,3,7,7,2,7,6,5,2,1,2,1,4,4,2,2,3,1,19,1,,1,,3,,11,6,,63268e60fbfb9c73671faa37
2023-02-15 20:06:33,2023-02-15 20:29:07,0,47.248.166.118,100,1354,1,2023-02-15 20:29:08,R_2uW05pHDihAI3CP,,,,,40.5366,-85.6579,anonymous,EN,1,1,1,1,7,1,7,7,1,2,1,1,7,2,1,7,6,7,7,7,5,1,1,3,6,7,1,7,7,6,7,4,7,7,3,7,7,7,2,5,5,1,1,7,1,1,7,2,7,5,5,2,5,2,1,7,4,7,7,5,7,7,1,7,7,1,2,7,5,1,1,2,1,7,7,7,5,1,5,2,1,5,3,2,4,2,,2,,6,,3,,3,1,,63b7d7a4ab0b515649d4f4de
2023-02-15 20:15:10,2023-02-15 20:29:10,0,108.216.233.46,100,839,1,2023-02-15 20:29:10,R_1eqreanjQyZweqQ,,,,,29.8639,-90.1067,anonymous,EN,1,4,4,7,6,2,1,1,3,3,1,2,6,5,6,7,7,5,2,5,5,4,6,1,2,4,1,4,1,5,4,4,5,6,7,1,5,4,6,1,4,2,4,4,3,6,4,2,4,2,2,2,7,2,1,4,2,6,6,2,5,6,4,6,2,4,5,2,4,1,5,6,2,7,7,5,4,4,4,2,2,2,2,1,2,2,60,1,,6,,5,,4,10,,55a5f19bfdf99b28b5340d00
2023-02-15 20:16:58,2023-02-15 20:29:13,0,68.116.73.26,100,734,1,2023-02-15 20:29:13,R_ym63lEUrsIdocGl,,,,,42.2933,-121.8169,anonymous,EN,1,5,3,5,6,1,2,7,1,1,2,5,6,2,5,6,7,7,5,6,1,5,6,4,3,5,1,7,3,7,6,4,7,6,7,3,6,6,6,5,4,5,4,6,2,7,7,1,2,6,3,1,5,2,1,3,6,6,7,2,7,7,4,6,5,5,3,7,5,3,4,7,2,2,7,4,2,4,2,2,1,4,2,5,4,3,31,2,,6,,5,,2,12,,5c2fd75fbd6d720001c62961
2023-02-15 20:21:11,2023-02-15 20:29:17,0,104.35.238.35,100,486,1,2023-02-15 20:29:18,R_9REp8o3GvOcW1JD,,,,,34.0757,-118.3161,anonymous,EN,1,6,5,3,5,4,3,4,3,2,3,5,5,3,6,5,5,5,5,6,5,5,5,6,5,3,3,6,3,7,5,4,6,5,6,5,6,5,7,4,6,3,3,3,2,4,7,3,5,5,4,3,7,2,1,4,5,5,7,4,6,5,6,6,5,6,3,4,3,3,6,6,4,5,6,5,4,2,4,2,2,4,2,2,3,2,34,1,,6,,5,,11,10,,63d83a19b8acced30d2e0d32
2023-02-15 20:10:59,2023-02-15 20:29:18,0,98.32.150.246,100,1099,1,2023-02-15 20:29:18,R_2TpVSe2vnCagv1b,,,,,41.8183,-87.6095,anonymous,EN,1,7,4,5,5,6,2,4,4,1,3,6,5,5,6,5,5,5,5,4,5,7,5,5,5,4,3,5,2,5,5,4,3,5,7,5,5,3,7,1,5,4,3,7,1,3,7,3,2,2,5,4,5,2,2,5,3,6,7,1,5,5,4,6,3,7,7,4,5,1,6,4,4,7,5,5,3,4,1,2,5,3,2,2,1,2,24,1,,2,,1,,3,12,,5fc3442312bc5917b8341963
2023-02-15 20:00:58,2023-02-15 20:29:21,0,73.223.196.37,100,1702,1,2023-02-15 20:29:22,R_1DqexJNJEtoxApc,,,,,37.7703,-122.4407,anonymous,EN,1,4,6,5,4,3,1,2,2,2,1,7,4,6,5,5,4,4,3,2,1,5,4,5,1,4,2,3,1,2,4,4,2,5,7,2,5,3,7,1,6,1,3,6,1,4,5,1,1,2,2,2,4,2,1,3,4,6,6,1,3,4,2,6,2,5,4,3,2,1,6,7,1,7,6,4,5,2,4,1,1,5,1,1,4,1,37,1,,1,,5,,8,10,,5dedf0483711364928753ecd
2023-02-15 20:20:13,2023-02-15 20:29:22,0,104.183.117.76,100,549,1,2023-02-15 20:29:22,R_2QtUuwF4T4TNDsr,,,,,28.5344,-81.3783,anonymous,EN,1,4,6,2,6,3,6,3,1,5,1,7,6,6,6,7,2,6,6,5,2,1,6,1,4,6,1,5,2,1,7,4,6,7,6,2,7,6,6,6,6,1,7,6,1,1,5,2,2,3,1,6,2,2,2,7,3,7,7,5,7,7,4,7,2,1,5,7,2,1,6,6,1,6,7,5,3,4,4,2,3,4,3,2,4,3,22,1,,3,,4,,12,12,,5cfe91a931c8d200018fd824
2023-02-15 20:16:28,2023-02-15 20:29:23,0,74.73.141.28,100,774,1,2023-02-15 20:29:23,R_1Ka2rXNCPf197Sx,,,,,40.66,-73.839,anonymous,EN,1,4,2,2,4,2,2,4,2,2,2,2,6,4,4,6,4,6,6,6,2,2,5,3,4,6,2,4,4,6,6,4,6,6,5,5,6,6,6,2,4,2,5,6,2,4,6,2,5,5,2,2,2,2,2,5,6,6,6,2,6,6,2,6,4,4,2,4,4,2,2,6,2,4,6,6,5,1,5,1,1,5,2,1,3,2,,7,,3,,5,,,,,55ac22cafdf99b6de2fa7ee2
2023-02-15 20:18:13,2023-02-15 20:29:23,0,24.62.115.48,100,669,1,2023-02-15 20:29:23,R_W8veKxL1BTNUhcB,,,,,42.2123,-70.9619,anonymous,EN,1,4,5,2,4,1,1,3,3,2,1,5,5,3,5,5,4,5,5,3,4,7,4,5,3,4,1,6,5,4,5,4,2,4,5,4,5,4,7,1,5,1,6,4,5,3,6,4,4,3,6,3,5,2,3,1,5,6,6,6,5,5,4,5,5,5,5,3,5,4,4,6,2,7,5,5,4,2,4,2,2,4,4,2,1,2,67,1,,6,,3,,6,2,,628555bb109cc99491b8f04b
2023-02-15 20:18:44,2023-02-15 20:29:24,0,172.56.248.129,100,639,1,2023-02-15 20:29:25,R_3qQHPU86lLncGnu,,,,,39.711,-86.2591,anonymous,EN,1,1,1,5,7,1,3,4,1,1,1,1,7,3,1,7,1,5,7,5,1,1,7,1,5,6,1,7,1,1,1,4,7,7,5,1,7,6,5,5,1,5,2,4,1,1,7,1,1,6,5,1,1,2,4,7,7,7,7,1,7,7,7,7,6,1,1,7,5,1,4,4,5,1,7,5,5,1,4,1,1,4,1,1,3,2,37,1,,6,,2,,3,12,,632c0075227e9b734c80424d
2023-02-15 20:23:12,2023-02-15 20:29:24,0,69.123.8.208,100,371,1,2023-02-15 20:29:25,R_2xyhJikgYUJAL8G,,,,,40.2459,-74.2813,anonymous,EN,1,3,6,3,4,2,2,2,5,3,2,7,6,5,4,6,6,5,4,4,3,4,5,1,2,5,2,5,1,2,5,4,6,6,6,2,6,5,6,1,6,2,6,7,1,2,6,1,2,4,3,3,3,2,1,6,5,6,7,2,6,5,2,7,3,5,4,6,2,1,4,7,2,6,7,5,1,5,4,4,3,3,4,4,2,4,29,2,,6,,5,,12,9,,5b147696d282ff00015c2c4e
2023-02-15 20:21:36,2023-02-15 20:29:32,0,96.18.120.21,100,475,1,2023-02-15 20:29:32,R_ujGu4BzndmezBO9,,,,,42.5582,-114.4659,anonymous,EN,1,4,1,1,6,1,5,6,1,1,1,1,7,3,3,7,4,6,6,6,2,5,6,5,6,6,1,5,1,4,6,4,7,7,7,5,6,6,5,4,7,1,4,7,1,4,5,1,5,4,6,1,5,2,1,6,6,6,7,5,6,7,2,5,5,5,1,6,5,1,5,5,1,6,4,6,5,4,5,1,1,5,2,3,4,3,38,2,,3,,4,,4,9,,5f8cbc5c355ea745e6cef2ca
2023-02-15 20:21:27,2023-02-15 20:29:32,0,24.162.130.34,100,485,1,2023-02-15 20:29:32,R_2txLeIUDGWbRQPw,,,,,31.0262,-97.6131,anonymous,EN,1,6,2,5,5,3,5,3,4,2,3,1,5,5,5,3,5,5,5,4,4,4,5,3,4,4,3,6,5,5,5,4,5,5,7,4,4,5,6,4,6,2,3,5,5,4,5,1,5,5,3,2,5,2,1,3,5,5,6,5,4,5,4,4,3,5,2,5,5,2,4,6,2,5,3,5,4,4,4,2,2,5,2,3,5,2,41,2,,3,,3,,3,9,,615a3aff99c738f7dd86fded
2023-02-15 20:22:39,2023-02-15 20:29:38,0,72.46.59.37,100,418,1,2023-02-15 20:29:39,R_Wpa3j1VCCK54cGR,,,,,42.8062,-100.6215,anonymous,EN,1,5,6,1,6,6,1,1,1,7,1,1,7,7,5,6,4,6,5,6,4,1,7,7,1,4,3,7,1,1,5,4,5,6,5,1,4,5,7,3,7,3,6,6,1,7,4,1,1,4,5,7,1,2,1,7,4,7,7,6,4,5,4,5,4,1,5,7,1,1,7,4,5,7,7,4,5,1,5,1,1,2,1,1,4,1,29,1,,6,,5,,10,1,,63d7cc4af906d9f7158dfc7c
2023-02-15 20:17:09,2023-02-15 20:29:42,0,99.47.159.215,100,753,1,2023-02-15 20:29:43,R_3KrS1Op6yzCjYjZ,,,,,35.1431,-90.0492,anonymous,EN,1,4,2,2,7,2,3,6,2,6,1,4,7,4,4,7,5,6,5,6,4,1,6,6,4,4,1,5,2,3,6,4,7,6,6,4,6,4,7,2,4,2,2,6,1,4,7,1,4,5,4,4,2,2,1,6,5,6,7,5,5,7,6,7,5,5,2,3,4,1,4,7,4,4,7,4,4,1,5,2,1,5,2,1,1,2,47,1,,6,,5,,7,1,,57d810f1813eb30001825b65
2023-02-15 20:24:24,2023-02-15 20:29:50,0,172.58.19.152,100,325,1,2023-02-15 20:29:51,R_Ptk2CQjl6DhanlL,,,,,34.0068,-118.256,anonymous,EN,1,4,5,3,6,2,2,2,3,5,1,6,6,4,6,6,1,5,4,6,2,4,6,1,4,4,2,4,1,2,6,4,5,6,5,2,4,5,7,3,4,1,6,5,2,6,4,1,2,4,1,2,2,2,2,7,4,6,6,5,6,6,4,6,4,4,4,4,1,2,5,7,1,6,6,6,5,2,5,1,1,5,1,1,4,2,31,2,,6,,7,,11,9,,636330b7f97a8198974a367f
